variable activity subject mean
fBodyBodyAccJerkMagStd WALKING_DOWNSTAIRS 25 -0.502224768103448
fBodyBodyAccJerkMagStd WALKING_DOWNSTAIRS 26 -0.067941075972
fBodyBodyAccJerkMagStd WALKING_DOWNSTAIRS 27 -0.113625944990909
fBodyBodyAccJerkMagStd WALKING_DOWNSTAIRS 28 -0.0883598523695652
fBodyBodyAccJerkMagStd WALKING_DOWNSTAIRS 29 -0.0797714324854167
fBodyBodyAccJerkMagStd WALKING_DOWNSTAIRS 30 -0.133124304612577
fBodyBodyAccJerkMagStd SITTING 1 -0.981606177446808
fBodyBodyAccJerkMagStd SITTING 2 -0.984124185869565
fBodyBodyAccJerkMagStd SITTING 3 -0.966568852884615
fBodyBodyAccJerkMagStd SITTING 4 -0.9615845194
fBodyBodyAccJerkMagStd SITTING 5 -0.966545323409091
fBodyBodyAccJerkMagStd SITTING 6 -0.947304700363636
fBodyBodyAccJerkMagStd SITTING 7 -0.9684948675
fBodyBodyAccJerkMagStd SITTING 8 -0.97932021173913
fBodyBodyAccJerkMagStd SITTING 9 -0.9493949814
fBodyBodyAccJerkMagStd SITTING 10 -0.983266741481482
fBodyBodyAccJerkMagStd SITTING 11 -0.972289134150943
fBodyBodyAccJerkMagStd SITTING 12 -0.972951443333333
fBodyBodyAccJerkMagStd SITTING 13 -0.988332303469388
fBodyBodyAccJerkMagStd SITTING 14 -0.972959409444444
fBodyBodyAccJerkMagStd SITTING 15 -0.983276251694915
fBodyBodyAccJerkMagStd SITTING 16 -0.982190554782609
fBodyBodyAccJerkMagStd SITTING 17 -0.99031962640625
fBodyBodyAccJerkMagStd SITTING 18 -0.991044297894737
fBodyBodyAccJerkMagStd SITTING 19 -0.983687272739726
fBodyBodyAccJerkMagStd SITTING 20 -0.972597744242424
fBodyBodyAccJerkMagStd SITTING 21 -0.986991549529412
fBodyBodyAccJerkMagStd SITTING 22 -0.967026275967742
fBodyBodyAccJerkMagStd SITTING 23 -0.972117016617647
fBodyBodyAccJerkMagStd SITTING 24 -0.98561372
fBodyBodyAccJerkMagStd SITTING 25 -0.987618801076923
fBodyBodyAccJerkMagStd SITTING 26 -0.989521272820513
fBodyBodyAccJerkMagStd SITTING 27 -0.988531651142857
fBodyBodyAccJerkMagStd SITTING 28 -0.970823336388889
fBodyBodyAccJerkMagStd SITTING 29 -0.989822909333333
fBodyBodyAccJerkMagStd SITTING 30 -0.985294959032258
fBodyBodyAccJerkMagStd STANDING 1 -0.992536003396226
fBodyBodyAccJerkMagStd STANDING 2 -0.97516046
fBodyBodyAccJerkMagStd STANDING 3 -0.94820681442623
fBodyBodyAccJerkMagStd STANDING 4 -0.96003249875
fBodyBodyAccJerkMagStd STANDING 5 -0.943601960178571
fBodyBodyAccJerkMagStd STANDING 6 -0.95538157877193
fBodyBodyAccJerkMagStd STANDING 7 -0.969092161886792
fBodyBodyAccJerkMagStd STANDING 8 -0.979135440925926
fBodyBodyAccJerkMagStd STANDING 9 -0.963593159555556
fBodyBodyAccJerkMagStd STANDING 10 -0.952105964545455
fBodyBodyAccJerkMagStd STANDING 11 -0.98802123106383
fBodyBodyAccJerkMagStd STANDING 12 -0.964145595245902
fBodyBodyAccJerkMagStd STANDING 13 -0.980621262631579
fBodyBodyAccJerkMagStd STANDING 14 -0.969677515666667
fBodyBodyAccJerkMagStd STANDING 15 -0.980184086603774
fBodyBodyAccJerkMagStd STANDING 16 -0.985912716923077
fBodyBodyAccJerkMagStd STANDING 17 -0.989472086666667
fBodyBodyAccJerkMagStd STANDING 18 -0.986277356712329
fBodyBodyAccJerkMagStd STANDING 19 -0.979179149452055
fBodyBodyAccJerkMagStd STANDING 20 -0.936025033013699
fBodyBodyAccJerkMagStd STANDING 21 -0.97192611741573
fBodyBodyAccJerkMagStd STANDING 22 -0.95665395968254
fBodyBodyAccJerkMagStd STANDING 23 -0.9750536875
fBodyBodyAccJerkMagStd STANDING 24 -0.973195509565217
fBodyBodyAccJerkMagStd STANDING 25 -0.982083315
fBodyBodyAccJerkMagStd STANDING 26 -0.981129312702703
fBodyBodyAccJerkMagStd STANDING 27 -0.983022277625
fBodyBodyAccJerkMagStd STANDING 28 -0.954963155316456
fBodyBodyAccJerkMagStd STANDING 29 -0.990327934615385
fBodyBodyAccJerkMagStd STANDING 30 -0.946639846949153
fBodyBodyAccJerkMagStd LAYING 1 -0.9218039756
fBodyBodyAccJerkMagStd LAYING 2 -0.984568489166667
fBodyBodyAccJerkMagStd LAYING 3 -0.975305377903226
fBodyBodyAccJerkMagStd LAYING 4 -0.958037119259259
fBodyBodyAccJerkMagStd LAYING 5 -0.976381934807692
fBodyBodyAccJerkMagStd LAYING 6 -0.951552664035088
fBodyBodyAccJerkMagStd LAYING 7 -0.965359228076923
fBodyBodyAccJerkMagStd LAYING 8 -0.963791094259259
fBodyBodyAccJerkMagStd LAYING 9 -0.9550947122
fBodyBodyAccJerkMagStd LAYING 10 -0.965377553448276
fBodyBodyAccJerkMagStd LAYING 11 -0.975126531403509
fBodyBodyAccJerkMagStd LAYING 12 -0.961653004
fBodyBodyAccJerkMagStd LAYING 13 -0.978044349516129
fBodyBodyAccJerkMagStd LAYING 14 -0.963607433921569
fBodyBodyAccJerkMagStd LAYING 15 -0.972530077916667
fBodyBodyAccJerkMagStd LAYING 16 -0.98724716
fBodyBodyAccJerkMagStd LAYING 17 -0.979657231408451
fBodyBodyAccJerkMagStd LAYING 18 -0.989710656769231
fBodyBodyAccJerkMagStd LAYING 19 -0.979452188433735
fBodyBodyAccJerkMagStd LAYING 20 -0.979565196911765
fBodyBodyAccJerkMagStd LAYING 21 -0.977604878888889
fBodyBodyAccJerkMagStd LAYING 22 -0.955635614444444
fBodyBodyAccJerkMagStd LAYING 23 -0.986540200694444
fBodyBodyAccJerkMagStd LAYING 24 -0.98328511625
fBodyBodyAccJerkMagStd LAYING 25 -0.963601212876712
fBodyBodyAccJerkMagStd LAYING 26 -0.987901463289474
fBodyBodyAccJerkMagStd LAYING 27 -0.988174859594595
fBodyBodyAccJerkMagStd LAYING 28 -0.972336128625
fBodyBodyAccJerkMagStd LAYING 29 -0.994366667681159
fBodyBodyAccJerkMagStd LAYING 30 -0.968087778
fBodyBodyAccJerkMagMeanFreq WALKING 1 0.0938221807027368
fBodyBodyAccJerkMagMeanFreq WALKING 2 0.20750092670339
fBodyBodyAccJerkMagMeanFreq WALKING 3 -0.11716398312069
fBodyBodyAccJerkMagMeanFreq WALKING 4 0.111486484954333
fBodyBodyAccJerkMagMeanFreq WALKING 5 -0.00497287788214286
fBodyBodyAccJerkMagMeanFreq WALKING 6 -0.00922884645438597
fBodyBodyAccJerkMagMeanFreq WALKING 7 -0.0127446365087719
fBodyBodyAccJerkMagMeanFreq WALKING 8 0.176189876266667
fBodyBodyAccJerkMagMeanFreq WALKING 9 0.159239938555769
fBodyBodyAccJerkMagMeanFreq WALKING 10 -0.0712853941698113
fBodyBodyAccJerkMagMeanFreq WALKING 11 0.0844543080474576
fBodyBodyAccJerkMagMeanFreq WALKING 12 0.018449461946
fBodyBodyAccJerkMagMeanFreq WALKING 13 0.118031208750877
fBodyBodyAccJerkMagMeanFreq WALKING 14 0.164708200554237
fBodyBodyAccJerkMagMeanFreq WALKING 15 0.0164170631888889
fBodyBodyAccJerkMagMeanFreq WALKING 16 0.0921999142870588
fBodyBodyAccJerkMagMeanFreq WALKING 17 0.0274103270236066
fBodyBodyAccJerkMagMeanFreq WALKING 18 0.0893293589464286
fBodyBodyAccJerkMagMeanFreq WALKING 19 0.124998092238462
fBodyBodyAccJerkMagMeanFreq WALKING 20 0.0864817772705882
fBodyBodyAccJerkMagMeanFreq WALKING 21 0.201672106271154
fBodyBodyAccJerkMagMeanFreq WALKING 22 0.0976461805652174
fBodyBodyAccJerkMagMeanFreq WALKING 23 0.15173584590678
fBodyBodyAccJerkMagMeanFreq WALKING 24 0.102850167901724
fBodyBodyAccJerkMagMeanFreq WALKING 25 0.135338842345946
fBodyBodyAccJerkMagMeanFreq WALKING 26 0.0423616587694915
fBodyBodyAccJerkMagMeanFreq WALKING 27 0.0162107116964912
fBodyBodyAccJerkMagMeanFreq WALKING 28 0.123016249824074
fBodyBodyAccJerkMagMeanFreq WALKING 29 -0.0437918181396792
fBodyBodyAccJerkMagMeanFreq WALKING 30 0.115010838159538
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 1 0.085352409154717
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 2 -0.0119168233583333
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 3 0.0904944091525424
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 4 0.0497462736942308
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 5 0.124513300170213
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 6 -0.0612378407705882
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 7 0.0458636458607843
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 8 0.27454925895122
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 9 0.0257597455510204
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 10 0.178734933145745
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 11 0.0149014800925926
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 12 0.0842262704980769
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 13 -0.0278380090472727
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 14 0.0399288326018519
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 15 0.10096009774375
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 16 0.0673443714078431
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 17 -0.0890136151333333
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 18 -0.0290342554637931
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 19 0.296851347275
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 20 -0.0202231093223529
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 21 0.167901534925532
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 22 0.187559363004762
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 23 0.148281880568627
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 24 0.0077672679220339
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 25 0.0278971843696923
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 26 0.0571545019854545
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 27 0.116287371670588
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 28 0.172325927735294
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 29 -0.00164314465612245
fBodyBodyAccJerkMagMeanFreq WALKING_UPSTAIRS 30 -0.0484762641046154
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 1 0.0764915474326531
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 2 0.0188355111404255
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 3 0.0434967841218367
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 4 0.0926236938266667
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 5 0.110968064831915
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 6 -0.00160659497083333
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 7 -0.0373844402161702
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 8 0.181422535965789
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 9 -0.0824504599928571
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 10 0.125205953456842
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 11 0.0337475179993478
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 12 0.0415244209043478
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 13 0.0266434248106383
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 14 -0.00170923580888889
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 15 -0.0799656144309524
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 16 -0.0148414437446808
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 17 -0.0445946372391304
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 18 0.00593003606623636
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 19 0.174679438294872
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 20 -0.112876280435556
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 21 0.01064073576
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 22 0.138397615911111
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 23 0.0579874222987037
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 24 -0.00198537142181818
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 25 -0.000259638109310345
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 26 -0.084571896612
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 27 0.103796321231818
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 28 0.0545998274521739
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 29 0.0327322971791667
fBodyBodyAccJerkMagMeanFreq WALKING_DOWNSTAIRS 30 -0.125210388757581
fBodyBodyAccJerkMagMeanFreq SITTING 1 0.351852201957447
fBodyBodyAccJerkMagMeanFreq SITTING 2 0.280062423956522
fBodyBodyAccJerkMagMeanFreq SITTING 3 0.286795769778846
fBodyBodyAccJerkMagMeanFreq SITTING 4 0.22719801466
fBodyBodyAccJerkMagMeanFreq SITTING 5 0.245936717454545
fBodyBodyAccJerkMagMeanFreq SITTING 6 0.171844519818182
fBodyBodyAccJerkMagMeanFreq SITTING 7 0.18122972525
fBodyBodyAccJerkMagMeanFreq SITTING 8 0.306787560913043
fBodyBodyAccJerkMagMeanFreq SITTING 9 0.0974700202614
fBodyBodyAccJerkMagMeanFreq SITTING 10 0.324762092796296
fBodyBodyAccJerkMagMeanFreq SITTING 11 0.192259107913208
fBodyBodyAccJerkMagMeanFreq SITTING 12 0.255191492990196
fBodyBodyAccJerkMagMeanFreq SITTING 13 0.360646362877551
fBodyBodyAccJerkMagMeanFreq SITTING 14 0.19841410045
fBodyBodyAccJerkMagMeanFreq SITTING 15 0.242818344188136
fBodyBodyAccJerkMagMeanFreq SITTING 16 0.320055144681159
fBodyBodyAccJerkMagMeanFreq SITTING 17 0.38152125453125
fBodyBodyAccJerkMagMeanFreq SITTING 18 0.459090849721053
fBodyBodyAccJerkMagMeanFreq SITTING 19 0.268456602178082
fBodyBodyAccJerkMagMeanFreq SITTING 20 0.22971324275
fBodyBodyAccJerkMagMeanFreq SITTING 21 0.327937039236471
fBodyBodyAccJerkMagMeanFreq SITTING 22 0.207314701474194
fBodyBodyAccJerkMagMeanFreq SITTING 23 0.199533745057059
fBodyBodyAccJerkMagMeanFreq SITTING 24 0.353544370380882
fBodyBodyAccJerkMagMeanFreq SITTING 25 0.300439878492308
fBodyBodyAccJerkMagMeanFreq SITTING 26 0.336786740217949
fBodyBodyAccJerkMagMeanFreq SITTING 27 0.357920769852857
fBodyBodyAccJerkMagMeanFreq SITTING 28 0.22911153675
fBodyBodyAccJerkMagMeanFreq SITTING 29 0.33623279745
fBodyBodyAccJerkMagMeanFreq SITTING 30 0.318768530887097
fBodyBodyAccJerkMagMeanFreq STANDING 1 0.422220102264151
fBodyBodyAccJerkMagMeanFreq STANDING 2 0.304871865218519
fBodyBodyAccJerkMagMeanFreq STANDING 3 0.129816297732787
fBodyBodyAccJerkMagMeanFreq STANDING 4 0.201262207319643
fBodyBodyAccJerkMagMeanFreq STANDING 5 0.140971600726786
fBodyBodyAccJerkMagMeanFreq STANDING 6 0.190943682210526
fBodyBodyAccJerkMagMeanFreq STANDING 7 0.256759439860377
fBodyBodyAccJerkMagMeanFreq STANDING 8 0.308060633885185
fBodyBodyAccJerkMagMeanFreq STANDING 9 0.200537688288889
fBodyBodyAccJerkMagMeanFreq STANDING 10 0.197319524797727
fBodyBodyAccJerkMagMeanFreq STANDING 11 0.333098929765957
fBodyBodyAccJerkMagMeanFreq STANDING 12 0.176598692655738
fBodyBodyAccJerkMagMeanFreq STANDING 13 0.298745382305263
fBodyBodyAccJerkMagMeanFreq STANDING 14 0.214251895888333
fBodyBodyAccJerkMagMeanFreq STANDING 15 0.293685314135849
fBodyBodyAccJerkMagMeanFreq STANDING 16 0.344673907153846
fBodyBodyAccJerkMagMeanFreq STANDING 17 0.426849040797436
fBodyBodyAccJerkMagMeanFreq STANDING 18 0.361013970013699
fBodyBodyAccJerkMagMeanFreq STANDING 19 0.29073713539726
fBodyBodyAccJerkMagMeanFreq STANDING 20 -0.00613414861917808
fBodyBodyAccJerkMagMeanFreq STANDING 21 0.29194637176382
fBodyBodyAccJerkMagMeanFreq STANDING 22 0.106970242863492
fBodyBodyAccJerkMagMeanFreq STANDING 23 0.261655799526471
fBodyBodyAccJerkMagMeanFreq STANDING 24 0.293291552663768
fBodyBodyAccJerkMagMeanFreq STANDING 25 0.308447500314865
fBodyBodyAccJerkMagMeanFreq STANDING 26 0.221668476393243
fBodyBodyAccJerkMagMeanFreq STANDING 27 0.3290143599625
fBodyBodyAccJerkMagMeanFreq STANDING 28 0.133307643270886
fBodyBodyAccJerkMagMeanFreq STANDING 29 0.388020547984615
fBodyBodyAccJerkMagMeanFreq STANDING 30 0.0494752816016949
fBodyBodyAccJerkMagMeanFreq LAYING 1 0.26639115416
fBodyBodyAccJerkMagMeanFreq LAYING 2 0.3417585745
fBodyBodyAccJerkMagMeanFreq LAYING 3 0.238611133937097
fBodyBodyAccJerkMagMeanFreq LAYING 4 0.274027349574074
fBodyBodyAccJerkMagMeanFreq LAYING 5 0.197005001461538
fBodyBodyAccJerkMagMeanFreq LAYING 6 0.182525077889474
fBodyBodyAccJerkMagMeanFreq LAYING 7 0.217605286703846
fBodyBodyAccJerkMagMeanFreq LAYING 8 0.350822601333333
fBodyBodyAccJerkMagMeanFreq LAYING 9 0.1670029826292
fBodyBodyAccJerkMagMeanFreq LAYING 10 0.212826187810345
fBodyBodyAccJerkMagMeanFreq LAYING 11 0.29574789545614
fBodyBodyAccJerkMagMeanFreq LAYING 12 0.15706511695
fBodyBodyAccJerkMagMeanFreq LAYING 13 0.300750657951613
fBodyBodyAccJerkMagMeanFreq LAYING 14 0.175722996629412
fBodyBodyAccJerkMagMeanFreq LAYING 15 0.273485129381944
fBodyBodyAccJerkMagMeanFreq LAYING 16 0.353266127962857
fBodyBodyAccJerkMagMeanFreq LAYING 17 0.374273668633803
fBodyBodyAccJerkMagMeanFreq LAYING 18 0.393635924092308
fBodyBodyAccJerkMagMeanFreq LAYING 19 0.211317149549398
fBodyBodyAccJerkMagMeanFreq LAYING 20 0.262706879425
fBodyBodyAccJerkMagMeanFreq LAYING 21 0.299647660524444
fBodyBodyAccJerkMagMeanFreq LAYING 22 0.208852833405556
fBodyBodyAccJerkMagMeanFreq LAYING 23 0.338094710990278
fBodyBodyAccJerkMagMeanFreq LAYING 24 0.347309299402778
fBodyBodyAccJerkMagMeanFreq LAYING 25 0.200493940424658
fBodyBodyAccJerkMagMeanFreq LAYING 26 0.350704034325
fBodyBodyAccJerkMagMeanFreq LAYING 27 0.405104858945946
fBodyBodyAccJerkMagMeanFreq LAYING 28 0.26685931489625
fBodyBodyAccJerkMagMeanFreq LAYING 29 0.488088499666667
fBodyBodyAccJerkMagMeanFreq LAYING 30 0.172121086168571
fBodyBodyGyroMagMean WALKING 1 -0.199252568986316
fBodyBodyGyroMagMean WALKING 2 -0.530704814745763
fBodyBodyGyroMagMean WALKING 3 -0.569755772241379
fBodyBodyGyroMagMean WALKING 4 -0.609285588016667
fBodyBodyGyroMagMean WALKING 5 -0.484262828928571
fBodyBodyGyroMagMean WALKING 6 -0.329681123368421
fBodyBodyGyroMagMean WALKING 7 -0.192909765467895
fBodyBodyGyroMagMean WALKING 8 -0.301241848645833
fBodyBodyGyroMagMean WALKING 9 -0.513797480384615
fBodyBodyGyroMagMean WALKING 10 -0.412616909622642
fBodyBodyGyroMagMean WALKING 11 -0.610222628813559
fBodyBodyGyroMagMean WALKING 12 -0.442503784
fBodyBodyGyroMagMean WALKING 13 -0.267472373877193
fBodyBodyGyroMagMean WALKING 14 -0.311386449661017
fBodyBodyGyroMagMean WALKING 15 -0.489166383703704
fBodyBodyGyroMagMean WALKING 16 -0.669228540784314
fBodyBodyGyroMagMean WALKING 17 -0.518618058688525
fBodyBodyGyroMagMean WALKING 18 -0.620331394285714
fBodyBodyGyroMagMean WALKING 19 -0.0952460452365385
fBodyBodyGyroMagMean WALKING 20 -0.0520065599062745
fBodyBodyGyroMagMean WALKING 21 -0.409516081153846
fBodyBodyGyroMagMean WALKING 22 -0.438378722826087
fBodyBodyGyroMagMean WALKING 23 0.185078207383051
fBodyBodyGyroMagMean WALKING 24 -0.534509163793103
fBodyBodyGyroMagMean WALKING 25 -0.562733252702703
fBodyBodyGyroMagMean WALKING 26 -0.551927613050847
fBodyBodyGyroMagMean WALKING 27 -0.519451704035088
fBodyBodyGyroMagMean WALKING 28 -0.514602424814815
fBodyBodyGyroMagMean WALKING 29 -0.416817853396226
fBodyBodyGyroMagMean WALKING 30 -0.358344356
fBodyBodyGyroMagMean WALKING_UPSTAIRS 1 -0.325961457396226
fBodyBodyGyroMagMean WALKING_UPSTAIRS 2 -0.450612184791667
fBodyBodyGyroMagMean WALKING_UPSTAIRS 3 -0.514211583728814
fBodyBodyGyroMagMean WALKING_UPSTAIRS 4 -0.575794072115385
fBodyBodyGyroMagMean WALKING_UPSTAIRS 5 -0.392564530851064
fBodyBodyGyroMagMean WALKING_UPSTAIRS 6 -0.230627015078431
fBodyBodyGyroMagMean WALKING_UPSTAIRS 7 -0.533982945882353
fBodyBodyGyroMagMean WALKING_UPSTAIRS 8 -0.229610952609756
fBodyBodyGyroMagMean WALKING_UPSTAIRS 9 -0.531482693877551
fBodyBodyGyroMagMean WALKING_UPSTAIRS 10 -0.265371689148936
fBodyBodyGyroMagMean WALKING_UPSTAIRS 11 -0.55009966
fBodyBodyGyroMagMean WALKING_UPSTAIRS 12 -0.594032515192308
fBodyBodyGyroMagMean WALKING_UPSTAIRS 13 -0.485477308909091
fBodyBodyGyroMagMean WALKING_UPSTAIRS 14 0.0488588668185185
fBodyBodyGyroMagMean WALKING_UPSTAIRS 15 -0.45369356625
fBodyBodyGyroMagMean WALKING_UPSTAIRS 16 -0.630546675490196
fBodyBodyGyroMagMean WALKING_UPSTAIRS 17 -0.504066956875
fBodyBodyGyroMagMean WALKING_UPSTAIRS 18 -0.654029089310345
fBodyBodyGyroMagMean WALKING_UPSTAIRS 19 -0.28884026785
fBodyBodyGyroMagMean WALKING_UPSTAIRS 20 -0.286627716823529
fBodyBodyGyroMagMean WALKING_UPSTAIRS 21 -0.475369886808511
fBodyBodyGyroMagMean WALKING_UPSTAIRS 22 -0.369902
fBodyBodyGyroMagMean WALKING_UPSTAIRS 23 -0.380388292223529
fBodyBodyGyroMagMean WALKING_UPSTAIRS 24 -0.564664994745763
fBodyBodyGyroMagMean WALKING_UPSTAIRS 25 -0.567153469846154
fBodyBodyGyroMagMean WALKING_UPSTAIRS 26 -0.556084778181818
fBodyBodyGyroMagMean WALKING_UPSTAIRS 27 -0.607667730196078
fBodyBodyGyroMagMean WALKING_UPSTAIRS 28 -0.534835409607843
fBodyBodyGyroMagMean WALKING_UPSTAIRS 29 -0.357213897032653
fBodyBodyGyroMagMean WALKING_UPSTAIRS 30 -0.449150735076923
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 1 -0.185720285744898
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 2 -0.320838543553191
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 3 -0.332376629371429
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 4 -0.429213369555556
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 5 -0.349338414731915
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 6 -0.0143735434
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 7 -0.255045057404255
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 8 -0.00036272967368421
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 9 -0.347540226666667
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 10 -0.312347510289474
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 11 -0.456170108913043
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 12 -0.344938419969565
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 13 -0.206121707212766
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 14 -0.0787568406777778
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 15 -0.373898631190476
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 16 -0.488253939574468
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 17 -0.40943875826087
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 18 -0.604735414363636
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 19 0.203979764835897
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 20 -0.100566103524444
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 21 -0.406392284444444
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 22 -0.338417326388889
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 23 0.150825734842593
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 24 -0.374298686727273
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 25 -0.485763582068966
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 26 -0.3345099466
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 27 -0.359113724772727
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 28 -0.223354793921739
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 29 -0.381459881875
fBodyBodyGyroMagMean WALKING_DOWNSTAIRS 30 -0.356772347348871
fBodyBodyGyroMagMean SITTING 1 -0.958435589361702
fBodyBodyGyroMagMean SITTING 2 -0.971840596086956
fBodyBodyGyroMagMean SITTING 3 -0.946664943653846
fBodyBodyGyroMagMean SITTING 4 -0.9487697524
fBodyBodyGyroMagMean SITTING 5 -0.944760322045455
fBodyBodyGyroMagMean SITTING 6 -0.929725679272727
fBodyBodyGyroMagMean SITTING 7 -0.933081955208333
fBodyBodyGyroMagMean SITTING 8 -0.965806789347826
fBodyBodyGyroMagMean SITTING 9 -0.9344377378
fBodyBodyGyroMagMean SITTING 10 -0.974459732592593
fBodyBodyGyroMagMean SITTING 11 -0.969799951132076
fBodyBodyGyroMagMean SITTING 12 -0.958511866666667
fBodyBodyGyroMagMean SITTING 13 -0.973258277755102
fBodyBodyGyroMagMean SITTING 14 -0.963320540555556
fBodyBodyGyroMagMean SITTING 15 -0.973762179830509
fBodyBodyGyroMagMean SITTING 16 -0.954060994347826
fBodyBodyGyroMagMean SITTING 17 -0.98336929234375
fBodyBodyGyroMagMean SITTING 18 -0.986535242105263
fBodyBodyGyroMagMean SITTING 19 -0.964238768493151
fBodyBodyGyroMagMean SITTING 20 -0.953399068181818
